INFO  - 2014-11-12 17:17:43.211; org.eclipse.jetty.server.Server; jetty-8.1.10.v20130312
	at org.apache.solr.core.ConfigSetService.createIndexSchema(ConfigSetService.java:90)
	at org.apache.solr.core.ConfigSetService.getConfig(ConfigSetService.java:62)
	... 33 more

INFO  - 2015-01-07 03:26:54.444; org.apache.solr.servlet.SolrDispatchFilter; [admin] webapp=null path=/admin/cores params={wt=json&_=1420608414436} status=0 QTime=3 
INFO  - 2015-01-07 03:28:41.557; org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/SOLR/solr-4.10.2/doipoc/solr/colecao1/'
INFO  - 2015-01-07 03:28:41.566; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.567; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.567; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/aspectjrt-1.6.11.jar' to classloader
INFO  - 2015-01-07 03:28:41.567; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:28:41.567; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:28:41.568; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.568; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/commons-compress-1.7.jar' to classloader
INFO  - 2015-01-07 03:28:41.569; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.569; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/fontbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.569; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/icu4j-53.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.570; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2015-01-07 03:28:41.570; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/jdom-1.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.570; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/jempbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.570; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/jhighlight-1.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.570; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2015-01-07 03:28:41.571; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.572; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/pdfbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.572; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.573; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-ooxml-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.573; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-ooxml-schemas-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.573; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/poi-scratchpad-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.574; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/rome-0.9.jar' to classloader
INFO  - 2015-01-07 03:28:41.574; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/solr-cell-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.574; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/solr-dataimporthandler-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.574; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/solr-dataimporthandler-extras-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.574; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.575; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tika-core-1.5.jar' to classloader
INFO  - 2015-01-07 03:28:41.575; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tika-parsers-1.5.jar' to classloader
INFO  - 2015-01-07 03:28:41.575; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/tika-xmp-1.5.jar' to classloader
INFO  - 2015-01-07 03:28:41.575; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.575; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.575; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.576; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.576; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.576; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/doipoc/solr/colecao1/lib/xz-1.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.649; org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2015-01-07 03:28:41.653; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.653; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.653; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/aspectjrt-1.6.11.jar' to classloader
INFO  - 2015-01-07 03:28:41.654; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:28:41.654; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2015-01-07 03:28:41.654; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.655; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/commons-compress-1.7.jar' to classloader
INFO  - 2015-01-07 03:28:41.655; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/dom4j-1.6.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.655; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/fontbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.655; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/icu4j-53.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.656; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/isoparser-1.0-RC-1.jar' to classloader
INFO  - 2015-01-07 03:28:41.656; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.656; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jempbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.656; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/jhighlight-1.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.657; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2015-01-07 03:28:41.657; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/metadata-extractor-2.6.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.657; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/pdfbox-1.8.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.657; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.658; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-ooxml-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.658; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-ooxml-schemas-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.658; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/poi-scratchpad-3.10.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.658; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/rome-0.9.jar' to classloader
INFO  - 2015-01-07 03:28:41.659; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.659; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-core-1.5.jar' to classloader
INFO  - 2015-01-07 03:28:41.659; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-parsers-1.5.jar' to classloader
INFO  - 2015-01-07 03:28:41.659; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/tika-xmp-1.5.jar' to classloader
INFO  - 2015-01-07 03:28:41.660; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/vorbis-java-core-0.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.660; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/vorbis-java-tika-0.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.660; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.661; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.661; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.661; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/extraction/lib/xz-1.4.jar' to classloader
INFO  - 2015-01-07 03:28:41.663; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-cell-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.664; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/attributes-binder-1.2.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.664; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/carrot2-mini-3.9.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.665; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/hppc-0.5.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.665; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/jackson-core-asl-1.9.13.jar' to classloader
INFO  - 2015-01-07 03:28:41.665; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/jackson-mapper-asl-1.9.13.jar' to classloader
INFO  - 2015-01-07 03:28:41.665; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/mahout-collections-1.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.666; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/mahout-math-0.6.jar' to classloader
INFO  - 2015-01-07 03:28:41.666; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/clustering/lib/simple-xml-2.7.jar' to classloader
INFO  - 2015-01-07 03:28:41.667; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-clustering-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.669; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2015-01-07 03:28:41.670; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2015-01-07 03:28:41.671; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-langid-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.678; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2015-01-07 03:28:41.679; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/commons-collections-3.2.1.jar' to classloader
INFO  - 2015-01-07 03:28:41.680; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2015-01-07 03:28:41.680; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2015-01-07 03:28:41.681; org.apache.solr.core.SolrResourceLoader; Adding 'file:/SOLR/solr-4.10.2/dist/solr-velocity-4.10.2.jar' to classloader
INFO  - 2015-01-07 03:28:41.739; org.apache.solr.update.SolrIndexConfig; IndexWriter infoStream solr logging is enabled
INFO  - 2015-01-07 03:28:41.742; org.apache.solr.core.SolrConfig; Using Lucene MatchVersion: 4.10.2
INFO  - 2015-01-07 03:28:41.818; org.apache.solr.core.SolrConfig; Loaded SolrConfig: solrconfig.xml
INFO  - 2015-01-07 03:28:41.820; org.apache.solr.schema.IndexSchema; Reading Solr Schema from /SOLR/solr-4.10.2/doipoc/solr/colecao1/conf/schema.xml
INFO  - 2015-01-07 03:28:41.833; org.apache.solr.schema.IndexSchema; [colecao1] Schema name=example
INFO  - 2015-01-07 03:28:42.331; org.apache.solr.schema.IndexSchema; unique key field: id
INFO  - 2015-01-07 03:28:42.333; org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedWordSetResource for path /schema/analysis/stopwords/english
INFO  - 2015-01-07 03:28:42.333; org.apache.solr.rest.RestManager$Registry; Registered ManagedResource impl org.apache.solr.rest.schema.analysis.ManagedSynonymFilterFactory$SynonymManager for path /schema/analysis/synonyms/english
INFO  - 2015-01-07 03:28:42.359; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2015-01-07 03:28:42.364; org.apache.solr.schema.FileExchangeRateProvider; Reloading exchange rates from file currency.xml
INFO  - 2015-01-07 03:28:42.399; org.apache.solr.core.CoreContainer; Reloading SolrCore 'colecao1' using configuration from instancedir /SOLR/solr-4.10.2/doipoc/solr/colecao1/
INFO  - 2015-01-07 03:28:42.402; org.apache.solr.core.SolrCore; [colecao1] Opening new SolrCore at /SOLR/solr-4.10.2/doipoc/solr/colecao1/, dataDir=/SOLR/solr-4.10.2/doipoc/solr/colecao1/data/
INFO  - 2015-01-07 03:28:42.402; org.apache.solr.core.JmxMonitoredMap; No JMX servers found, not exposing Solr information with JMX.
INFO  - 2015-01-07 03:28:42.403; org.apache.solr.core.SolrCore; [colecao1] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
INFO  - 2015-01-07 03:28:42.404; org.apache.solr.core.SolrCore; [colecao1] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
INFO  - 2015-01-07 03:28:42.404; org.apache.solr.core.SolrCore; New index directory detected: old=null new=/SOLR/solr-4.10.2/doipoc/solr/colecao1/data/index/
INFO  - 2015-01-07 03:28:42.406; org.apache.solr.core.SolrCore; created json: solr.JSONResponseWriter
INFO  - 2015-01-07 03:28:42.406; org.apache.solr.core.SolrCore; adding lazy queryResponseWriter: solr.VelocityResponseWriter
INFO  - 2015-01-07 03:28:42.407; org.apache.solr.core.SolrCore; created velocity: solr.VelocityResponseWriter
INFO  - 2015-01-07 03:28:42.407; org.apache.solr.core.SolrCore; created xslt: solr.XSLTResponseWriter
INFO  - 2015-01-07 03:28:42.407; org.apache.solr.response.XSLTResponseWriter; xsltCacheLifetimeSeconds=5
INFO  - 2015-01-07 03:28:42.409; org.apache.solr.core.SolrCore; no updateRequestProcessorChain defined as default, creating implicit default
INFO  - 2015-01-07 03:28:42.411; org.apache.solr.core.RequestHandlers; created /update: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-01-07 03:28:42.411; org.apache.solr.core.RequestHandlers; created /update/json: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-01-07 03:28:42.412; org.apache.solr.core.RequestHandlers; created /update/csv: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-01-07 03:28:42.412; org.apache.solr.core.RequestHandlers; created /update/json/docs: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-01-07 03:28:42.412; org.apache.solr.core.RequestHandlers; created /select: solr.SearchHandler
INFO  - 2015-01-07 03:28:42.413; org.apache.solr.core.RequestHandlers; created /query: solr.SearchHandler
INFO  - 2015-01-07 03:28:42.413; org.apache.solr.core.RequestHandlers; created /get: solr.RealTimeGetHandler
INFO  - 2015-01-07 03:28:42.413; org.apache.solr.core.RequestHandlers; created /export: solr.SearchHandler
INFO  - 2015-01-07 03:28:42.413; org.apache.solr.core.RequestHandlers; created /browse: solr.SearchHandler
WARN  - 2015-01-07 03:28:42.414; org.apache.solr.core.RequestHandlers; Multiple requestHandler registered to the same name: /update ignoring: org.apache.solr.handler.UpdateRequestHandler
INFO  - 2015-01-07 03:28:42.414; org.apache.solr.core.RequestHandlers; created /update: solr.UpdateRequestHandler
INFO  - 2015-01-07 03:28:42.414; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
INFO  - 2015-01-07 03:28:42.416; org.apache.solr.core.RequestHandlers; created /update/extract: solr.extraction.ExtractingRequestHandler
INFO  - 2015-01-07 03:28:42.416; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.FieldAnalysisRequestHandler
INFO  - 2015-01-07 03:28:42.416; org.apache.solr.core.RequestHandlers; created /analysis/field: solr.FieldAnalysisRequestHandler
